Date,QLD,NSW,VIC,SA,TAS
11/07/2018,82.21,91.56,91.04,102.9,63.52
11/07/2018,83.87,92.06,90.83,90.05,63.2
11/07/2018,75.6,81.82,82.56,89.7,63.2
11/07/2018,89.07,97.78,100.94,100.48,63.2
11/07/2018,81.8,87.37,90.73,93.24,63.16
11/07/2018,79.62,88,93,90.85,54.2
11/07/2018,70.27,81,87.91,115.47,54.19
12/07/2018,60.77,69.32,75.74,113.33,54.19
12/07/2018,55.67,62.73,67.45,106.53,54.2
12/07/2018,55.09,61.94,65.38,84.74,54.2
12/07/2018,56.29,62.72,65.04,92.36,55.61
12/07/2018,55.7,62.64,64.39,99.81,57.55
12/07/2018,54.15,61.25,61.39,81.89,56.31
12/07/2018,53.05,59.5,59.45,78.69,54.67
12/07/2018,53.82,60.28,60,75.69,55.81
12/07/2018,50.23,55.27,54.73,64.63,50.74
12/07/2018,51.27,55.33,55.35,64.49,51.45
12/07/2018,55.69,59.11,60.67,68.52,56.27
12/07/2018,60.08,64.06,67.03,74.02,55.71
12/07/2018,75.67,84.2,89,90.94,57.21
12/07/2018,133.85,158.38,166.6,168.81,94.89
12/07/2018,82.24,95.46,95.92,157.77,63.2
12/07/2018,116.39,137.44,137.38,110.55,66.46
12/07/2018,166.78,299.6,308.95,309.82,83.07
12/07/2018,81.53,134.13,139.69,149.5,68.87
12/07/2018,61,90.43,95.81,114.78,65.17
12/07/2018,61.64,85.27,91.1,116.15,63.72
12/07/2018,63.98,77.19,82.99,115.52,63.16
12/07/2018,63.42,75.31,93.85,155.83,60.17
12/07/2018,48.55,57.28,84.62,110.69,59.4
12/07/2018,49.74,58.07,79.76,105.77,61.65
12/07/2018,46.12,53.33,277.98,288.2,63.16
12/07/2018,45.72,53.44,258.4,286.36,56.83
12/07/2018,48.13,55.24,152.02,178.57,28.76
12/07/2018,48.17,54.36,114.34,144.73,28.77
12/07/2018,48.42,54.49,61.13,197.91,28.79
12/07/2018,55.46,62.68,69.64,92.47,56.8
12/07/2018,61.31,67.32,75.66,91.63,54.25
12/07/2018,63.87,70.85,79.9,94.56,57.11
12/07/2018,61.15,70.66,79.07,95.43,55.95
12/07/2018,79.49,91.87,99.13,126.67,63.19
12/07/2018,110.08,126.69,127.92,154.54,77.77
12/07/2018,164.08,207.69,207.26,218.28,182.41
12/07/2018,86.14,111.97,111.18,130.1,97.25
12/07/2018,89.39,105.17,101.95,124.29,84.78
12/07/2018,80.85,94.22,90.09,334.08,64.98
12/07/2018,146.45,205.95,195.81,256.31,66.18
12/07/2018,106.58,144.6,134.55,154.44,63.62
12/07/2018,86.72,113.34,105.09,125.15,63.2
12/07/2018,92.8,122.82,120.72,137.67,68.4
12/07/2018,76.56,90.48,90.14,104.89,60.59
12/07/2018,111.72,134.29,131.9,128.82,54.23
12/07/2018,89.02,106.98,106.47,110.98,54.22
12/07/2018,75.89,94.75,96.18,94.67,54.21
12/07/2018,66.55,89.42,93.39,363.1,54.19
13/07/2018,64.94,77.69,82.17,224.21,54.21
13/07/2018,58.06,68.04,72.24,257.71,57.21
13/07/2018,54.9,62.87,65.75,355.64,54.21
13/07/2018,55.97,63.58,65.17,319.93,54.21
13/07/2018,55.39,63.01,63.08,211.01,54.21
13/07/2018,54.75,62.5,61.82,312.52,54.21
13/07/2018,49.73,56.42,55.71,222.81,51.17
13/07/2018,50.68,57.14,56.12,219.34,52.45
13/07/2018,52.02,57.71,57.17,145.83,54.18
13/07/2018,49.71,53.97,54.05,148,51.52
13/07/2018,51.87,54.58,56.2,148,53.3
13/07/2018,55.23,57.71,60.76,307.58,56.92
13/07/2018,64.7,70.53,76.56,233.87,67.24
13/07/2018,65.11,73.94,80.04,313.8,61.2
13/07/2018,109.6,124.1,127.96,244.71,61.3
13/07/2018,136.04,160.76,166.74,175.94,62.45
13/07/2018,83.71,110.03,115.07,124.59,63.43
13/07/2018,70.4,106.02,113.02,121.06,69.85
13/07/2018,74.54,91.3,99.55,118.52,63.56
13/07/2018,63.58,77.44,86.45,224.26,61.31
13/07/2018,62.67,74.67,84.77,144.91,61.26
13/07/2018,54.96,66.09,123.63,177.78,58.94
13/07/2018,53.24,62.49,82.9,117.26,54.45
13/07/2018,49.31,56.51,80.87,111.47,54.22
13/07/2018,51.98,59.82,69.64,100.41,54.21
13/07/2018,52.76,59.52,68.99,98.94,54.22
13/07/2018,49.34,55.3,64.35,96.05,49.07
13/07/2018,47.19,52.54,69.21,102.81,51.5
13/07/2018,47.9,52.54,73.92,106.81,54.22
13/07/2018,54.61,58.73,73.97,107.54,54.21
13/07/2018,59.53,61.78,71.61,108.72,54.2
13/07/2018,74.81,76.91,87.93,122.96,54.87
13/07/2018,81.74,84.58,92.08,120.02,55.38
13/07/2018,87.58,92.09,95.87,122.88,55.39
13/07/2018,92.31,98.08,96.97,128.59,28.75
13/07/2018,253.04,276.99,269.09,342.6,28.76
13/07/2018,209.75,231.86,228.87,374.79,35.18
13/07/2018,222.91,256.65,250.74,279.02,39.41
13/07/2018,148.88,168.02,158.42,169.58,61.32
13/07/2018,96.94,107.48,100.45,109.11,61.32
13/07/2018,89.27,98.86,93.81,119.15,61.32
13/07/2018,189.42,220.54,209.5,254.68,61.32
13/07/2018,89.97,106.06,100.09,111.69,61.28
13/07/2018,81.35,95.39,91.65,106.32,60.72
13/07/2018,153.8,181.47,175.65,175.72,59.56
13/07/2018,87.85,103.04,101.38,141.34,54.41
13/07/2018,82.59,96.75,97.99,99.29,54.22
13/07/2018,77.16,90.21,92.54,104.75,54.21
14/07/2018,71.35,81.5,85.02,96.69,56.33
14/07/2018,66.74,76.93,81.63,109.71,63.95
14/07/2018,60.65,68.99,71.86,89.65,54.21
14/07/2018,61.69,69.56,70.57,88.71,52.8
14/07/2018,56.59,62.92,62.31,77.24,54.21
14/07/2018,56.65,63.01,61.71,75.88,54.21
14/07/2018,55.16,62.23,60.01,77.27,54.22
14/07/2018,54.76,61.44,52.96,71.29,51.26
14/07/2018,55.76,61.71,58.54,60.58,55.28
14/07/2018,54.54,59.13,55.45,55.52,52.72
14/07/2018,54.28,57.62,54.9,53.98,52.42
14/07/2018,56.58,59.29,57.27,56.32,54.52
14/07/2018,62.29,65.02,63.7,61.76,60.43
14/07/2018,65,69,67.78,65.06,54.27
14/07/2018,83.86,90.51,87.08,79.81,54.22
14/07/2018,87.09,97.4,92.1,85.84,42.29
14/07/2018,88.45,103,100.31,97.26,53.69
14/07/2018,84.6,102.54,102.12,99.91,60.13
14/07/2018,76.68,96.08,95.33,92.08,55.11
14/07/2018,65.79,82.75,83.37,80.54,51.2
14/07/2018,54.18,65.27,66.01,63.7,45.53
14/07/2018,46.5,55.35,53.88,48.91,40.43
14/07/2018,45.78,53.37,49.71,34.13,46.31
14/07/2018,45.35,52.52,44.27,-64.56,39.43
14/07/2018,44.96,52.51,42.84,-179.53,44.18
14/07/2018,44.45,52.52,47.21,-70.27,50.75
14/07/2018,45.48,53.44,48.09,-75.05,47.91
14/07/2018,44.7,52.1,47.11,19.87,46.95
14/07/2018,41.45,49.64,45.53,33.19,35.6
14/07/2018,46.57,54.42,50.47,45.1,13.99
14/07/2018,48.48,54.98,51.66,49.05,0.05
14/07/2018,54.38,59.91,57.67,56.2,18.56
14/07/2018,57.41,62.04,60.47,61.98,56.69
14/07/2018,74.78,84.07,84.43,90.45,64.59
14/07/2018,173.55,203.57,194.76,210.77,64.36
14/07/2018,230.84,271.85,263.3,292.06,116.49
14/07/2018,181.95,216.8,212.54,230.38,78.97
14/07/2018,125.82,146.57,141.82,152.73,73.5
14/07/2018,96.74,111.08,104.67,111.91,61.34
14/07/2018,104.01,117.8,105.64,112,61.51
14/07/2018,98.38,111.1,99.76,104.19,61.33
14/07/2018,94.1,107.31,99.23,107.72,74.8
14/07/2018,99.62,107.14,98.92,107.32,61.32
14/07/2018,88.4,92.74,87.4,93.79,59.16
14/07/2018,89.01,91.29,84.49,91.6,56.28
14/07/2018,83.29,84.87,79.29,85.18,56.96
14/07/2018,81.3,84.52,80.91,85.18,56.43
14/07/2018,70.02,76.39,76.02,83.95,69.58
15/07/2018,59.62,62.96,61.91,66.63,57.38
15/07/2018,58.38,61.58,43.84,55.74,47.55
15/07/2018,54.51,57.35,13.96,36.39,29.74
15/07/2018,58.16,61.09,43.84,53.88,76.29
15/07/2018,46.47,48.94,30.15,39.57,37.57
15/07/2018,48.93,51.78,12.3,31.1,28.07
15/07/2018,48.65,51.78,10.5,29.66,26.74
15/07/2018,48.62,51.78,10.5,29.59,26.61
15/07/2018,48.94,51.78,10.5,24.29,23.97
15/07/2018,51.64,54.17,14.16,30.89,43.47
15/07/2018,50.98,53.45,10.5,30.13,51.5
15/07/2018,53.55,56.41,17.73,35.29,51.5
15/07/2018,53.79,56.12,51.49,50.69,51.17
15/07/2018,55.26,57.15,22.46,37.39,34.25
15/07/2018,60.52,62.53,32.95,42.65,39.13
15/07/2018,65.66,68.17,62.41,61.72,57.87
15/07/2018,64.88,69.83,64.86,66.02,57.97
15/07/2018,74.3,82.46,77.82,81.03,61.07
15/07/2018,66.73,75.88,72.64,75.76,64.99
15/07/2018,56.54,66.21,64.22,66.29,55.84
15/07/2018,54.15,62.24,60.7,62.77,55.69
15/07/2018,43.25,49.33,46.98,47.41,43.74
15/07/2018,48.46,55.3,52.85,51.91,54.08
15/07/2018,39.75,45.67,43.04,41.1,43
15/07/2018,47.54,52.25,41.74,39.44,40.45
15/07/2018,47.41,52.61,45.81,45.25,49.67
15/07/2018,46.99,52.39,49.1,49.26,49.13
15/07/2018,44.42,49.04,46.33,47.84,44.17
15/07/2018,50.25,54.15,51.2,52.02,48.93
15/07/2018,47.83,51.71,47.92,46.81,46.07
15/07/2018,54.99,58.06,54.75,55.8,52.07
15/07/2018,59.78,61.34,58.08,59.05,54.45
15/07/2018,60.77,62.85,61.23,62.69,54.79
15/07/2018,63.2,65.76,63.73,65.43,55.39
15/07/2018,95.15,97.87,91.29,90.37,55.45
15/07/2018,152.71,161.23,143.45,141.26,56.92
15/07/2018,266.6,287.54,255.34,237.09,58.6
15/07/2018,168.42,182.65,163.14,153.42,58.44
15/07/2018,120.15,127.92,113.45,109.62,55.9
15/07/2018,126.45,135.26,119.84,114.58,53.88
15/07/2018,149.72,157.33,111.2,84.76,51.54
15/07/2018,109.85,116.06,97.22,88.84,53.53
15/07/2018,108.73,118.21,100.88,97.08,52.93
15/07/2018,93.98,101.35,86.85,84.92,51.63
15/07/2018,86.11,90.87,74.42,72.22,54.92
15/07/2018,72.69,75.03,57.39,63.56,51.09
15/07/2018,66.55,70.95,64.03,63.87,57.04
15/07/2018,61.7,66.37,61.22,66.54,56.72
16/07/2018,59.91,62.66,37.38,50.79,43.91
16/07/2018,58.12,61.43,12.2,32.94,27.45
16/07/2018,59.35,62.43,26.1,17.16,15.41
16/07/2018,58.47,61.65,25.39,13.82,13.51
16/07/2018,58.18,61.55,13.92,24.59,25.56
16/07/2018,56.18,59.74,19.66,14.9,21.28
16/07/2018,57.21,61.14,16.89,19.01,23.13
16/07/2018,56.84,60.36,12.14,19.37,22.53
16/07/2018,53.86,56.83,19.27,12.06,20.44
16/07/2018,56.79,58.56,12.36,19.32,23.96
16/07/2018,59.08,58.69,13.56,20.25,23.38
16/07/2018,69.18,67.19,27.07,16.31,19.37
16/07/2018,71.53,72.5,45.08,25.62,28.09
16/07/2018,154.01,161.09,113.33,86.49,67.05
16/07/2018,155.24,175.03,127.97,96.73,57.56
16/07/2018,129.66,144.2,136.45,132.57,58.63
16/07/2018,132.85,153.49,145.6,146.46,64.38
16/07/2018,90.5,107.27,106.96,110.36,82.28
16/07/2018,98.49,117.81,132.12,131.99,92.48
16/07/2018,73.88,88.24,99.53,102.61,59.8
16/07/2018,67.11,78.88,88.78,92.19,57.17
16/07/2018,77.94,90.25,94.89,95.33,56.07
16/07/2018,74.23,87.55,93.04,92.06,39.5
16/07/2018,67.17,79.56,88.05,85.98,54.45
16/07/2018,60.13,70.4,76.6,74.96,58.73
16/07/2018,65.54,76.08,85.44,83.41,69.04
16/07/2018,55.13,63.21,71.06,70.8,60.86
16/07/2018,59.75,68.52,75.67,76.96,60.73
16/07/2018,64.4,73.98,80.88,82.11,56.14
16/07/2018,78.71,87.91,120.29,121.93,58.63
16/07/2018,84.79,92.6,110.32,111.61,58.64
16/07/2018,89.18,96.59,104.31,102.83,58.63
16/07/2018,79.28,86.81,93.41,90.32,58.61
16/07/2018,87.55,99.99,106.68,97.57,47.81
16/07/2018,123.85,142.23,140.04,129.18,54.98
16/07/2018,236.02,271.61,260.78,244.89,54.65
16/07/2018,112.69,127,118.99,109.77,55.25
16/07/2018,94.59,107,100.17,90.23,55.25
16/07/2018,88.05,98.97,93.19,84.81,54.65
16/07/2018,102.84,114.66,102.7,91.56,55.05
16/07/2018,107.16,115.44,102.65,89.7,55.25
16/07/2018,101.64,109.39,99.56,89.57,55.45
16/07/2018,92.45,99.42,91.72,85.3,55.45
16/07/2018,80.84,86.91,83.86,79.07,55.05
16/07/2018,77.69,82.56,80.22,77.16,53.26
16/07/2018,63.59,65.29,63.68,63.58,53.32
16/07/2018,61.11,63.93,64.18,65.23,54.72
16/07/2018,63.34,67.68,69.26,73.75,53.19
17/07/2018,58.99,62.38,61.77,64.68,51.96
17/07/2018,58.35,61.94,58.38,59.82,51.52
17/07/2018,60.32,63.85,22.7,33.78,33.9
17/07/2018,63.8,67.35,11.4,33.59,29.79
17/07/2018,59.86,62.99,17.35,19.57,20.54
17/07/2018,52.93,54.94,17.32,17.2,17.57
17/07/2018,51.86,53.63,16.37,17.3,17.85
17/07/2018,51.48,52.8,15.78,16.51,17.33
17/07/2018,50.96,51.77,15.81,17.01,18.01
17/07/2018,55.21,55.26,22.27,13.33,13.71
17/07/2018,58.8,58.13,28.91,9.54,9.28
17/07/2018,60.32,58.01,33.19,30.34,30.23
17/07/2018,80.56,71.49,67.48,63.71,55.45
17/07/2018,98.94,97.03,90.33,80.33,55.69
17/07/2018,113.2,108.46,102.05,89.1,60.2
17/07/2018,114.33,112.92,107,91.33,54.23
17/07/2018,94.65,98.79,100.29,88.46,54.65
17/07/2018,65.11,71.99,78.34,76.11,54.22
17/07/2018,58.6,64.56,70.13,70.39,54.21
17/07/2018,51.71,56.26,59.35,59.1,54.2
17/07/2018,56.56,60.6,62.2,61.16,54.21
17/07/2018,54.77,59.66,60.57,59.09,54.9
17/07/2018,52.68,57.18,56.59,54.62,52.66
17/07/2018,51.29,55.93,55.91,55.68,52.02
17/07/2018,47.37,50.89,50.35,49.23,43.63
17/07/2018,50.84,54.27,52.84,50.24,50.1
17/07/2018,47.23,49.52,47.77,45.56,45.38
17/07/2018,56.59,60.06,59.28,56.8,55.2
17/07/2018,56.14,59.42,59.41,55.67,55.23
17/07/2018,59.35,62.8,63.9,59.98,58.8
17/07/2018,56.43,58.2,60.27,56.75,55.22
17/07/2018,64.31,65.23,69.5,65.59,55.02
17/07/2018,66.97,68.65,74.54,70.86,53.47
17/07/2018,70.47,74.06,79.99,76.48,54.79
17/07/2018,85.08,89.48,93.7,89.03,54.9
17/07/2018,97.71,102.4,102.17,95.6,54.22
17/07/2018,105.65,108.98,108.36,102.18,54.21
17/07/2018,166.93,170.43,165.64,153.62,54.21
17/07/2018,107.89,110.98,108.46,100.33,54.2
17/07/2018,106.86,110.04,107,97.34,54.22
17/07/2018,105.14,106.97,104.67,95.41,54.23
17/07/2018,94.18,94.78,91.51,85.05,54.2
17/07/2018,86.37,86.79,87.74,84.43,60.65
17/07/2018,79.1,79.52,82.89,83.08,54.2
17/07/2018,85.99,86.55,88.45,86.53,54.2
17/07/2018,74.62,74.17,76.72,79.9,54.2
17/07/2018,67.13,69.24,74.8,79.21,54.2
17/07/2018,61.91,65.3,72.02,81.35,54.2
18/07/2018,57.61,59.47,64.69,72.08,53.07
18/07/2018,53.59,56.54,59.81,65.99,53.24
18/07/2018,57.03,60.63,63.05,69.81,54.15
18/07/2018,56.37,60.17,61.21,67.49,52.32
18/07/2018,50.75,53.32,50.81,52.96,44.67
18/07/2018,52.27,54.12,51.41,52.79,47.21
18/07/2018,51.08,52.77,50.78,53.55,46.84
18/07/2018,48.42,49.52,46.27,48.03,42.61
18/07/2018,52.41,52.81,46.49,47.15,43.8
18/07/2018,53.25,52.66,30.7,35.31,34.63
18/07/2018,59.25,58.31,50.44,50.41,48.23
18/07/2018,62.15,61.15,59.66,59.45,54.44
18/07/2018,64.12,63.71,65.04,64.19,56.56
18/07/2018,126.37,127.8,127.55,126.45,57.48
18/07/2018,131.37,130.65,127.71,124.91,56.09
18/07/2018,91.43,92.89,95.19,90.13,56.1
18/07/2018,82.03,86.08,91,86.68,61.85
18/07/2018,67.18,73.05,79.97,80.16,59.93
18/07/2018,62.61,69.23,78.42,81.13,56.58
18/07/2018,56.08,61.5,67.86,68.96,56.09
18/07/2018,58.36,62.96,65.96,66.11,56.09
18/07/2018,55.2,59.65,61.97,60.26,56.52
18/07/2018,49.25,54.23,55.78,53.23,52.87
18/07/2018,50.1,54.22,55.18,51.81,52.34
18/07/2018,48.18,52.24,51.81,48.26,49.04
18/07/2018,48.28,52.62,51.77,47.83,48.97
18/07/2018,50.28,54.34,54.04,49.84,51.32
18/07/2018,50.26,53.03,52.68,48.56,49.63
18/07/2018,51.65,53.67,53.47,48.86,50.89
18/07/2018,52.87,54.48,54.56,50.2,51.92
18/07/2018,53.29,52.97,52.14,46.45,49.54
18/07/2018,60.14,60.79,61.32,55.32,57.52
18/07/2018,61.21,61.97,64.08,58.95,59.98
18/07/2018,63.6,65.46,69.52,63.45,63.32
18/07/2018,75.95,79.78,83.01,76.26,61.18
18/07/2018,98.69,102.7,100,89.78,56.07
18/07/2018,107.8,110.44,107,94.4,56.09
18/07/2018,103.27,105.71,102.33,92.26,56.08
18/07/2018,93.22,97.01,94.86,86.72,56.1
18/07/2018,93.08,96.41,93,85.04,56.09
18/07/2018,98.9,100.42,94.23,85.43,56.08
18/07/2018,89.64,92.34,89.44,83.71,56.09
18/07/2018,85.59,89.28,88.99,84.54,55.57
18/07/2018,72.63,74.65,74.23,73.09,50.85
18/07/2018,74.13,75.24,73.97,72.68,53.93
18/07/2018,62.06,62.66,60.81,59.6,55.38
18/07/2018,62.45,64.31,63.5,63.67,55.81
18/07/2018,62.03,66.25,67.7,73.37,59.61
19/07/2018,55.06,56.73,56.31,59.76,51.44
19/07/2018,52.38,54.31,46.96,51.34,45.21
19/07/2018,52.92,54.75,44.97,47.52,43.75
19/07/2018,58.11,60.41,22.59,34.78,32.84
19/07/2018,51.62,53.11,10.5,22.44,23.22
19/07/2018,49.5,51.01,10.5,21.51,22.3
19/07/2018,49.3,50.41,10.5,21.24,22.09
19/07/2018,51.84,52.53,13.16,19.93,20.4
19/07/2018,52.68,52.48,19.36,16.99,16.49
19/07/2018,56.59,55.56,20.11,16.26,15.76
19/07/2018,61.47,59.17,45.11,43.64,41.05
19/07/2018,62.38,59.89,55.56,52.44,51.15
19/07/2018,81.04,79.44,75.79,68.64,55.78
19/07/2018,169.72,171.06,160.3,143.91,57.44
19/07/2018,107.63,106.93,99.56,75.93,64.14
19/07/2018,131.66,135.63,130.5,101.29,86.12
19/07/2018,95.25,104.43,106.22,90.17,71.5
19/07/2018,80.08,90.43,95.25,84.39,66.88
19/07/2018,70.87,83.68,91.57,85.08,57.62
19/07/2018,64.89,77.41,85.25,83,60.9
19/07/2018,66.59,77.3,84.83,85.72,57.51
19/07/2018,58.36,67.95,75.7,77.3,62.78
19/07/2018,45.27,52.24,57.27,56.98,56.7
19/07/2018,48.26,54.26,58.93,57.89,56.05
19/07/2018,54.3,60.26,66.4,66.87,63.9
19/07/2018,54.82,61.2,68.78,71.65,65.42
19/07/2018,50.27,56.73,64.11,67.45,60.39
19/07/2018,56.61,62.56,71.3,76.35,64.12
19/07/2018,55.72,59.79,66.85,70.17,62.84
19/07/2018,59.79,64.2,71.94,74.09,65.56
19/07/2018,65.99,71.17,80.89,82.58,56.11
19/07/2018,76.56,80.64,89.1,88.69,63.13
19/07/2018,88.57,96.57,106.18,114.41,59.87
19/07/2018,81.52,90.58,101.44,108.02,64.02
19/07/2018,76.49,87.74,96.92,94.76,68.75
19/07/2018,86.16,96.14,99.24,92.14,90.31
19/07/2018,122.58,136.77,138.46,131.23,127.66
19/07/2018,180.54,197.29,199.46,204.31,184.5
19/07/2018,94.27,103.24,107.96,112.06,64.17
19/07/2018,97.7,105.81,107.31,105.72,86.78
19/07/2018,98.11,106.56,107.64,103.83,76.06
19/07/2018,94.81,104.32,107.75,104.03,69.14
19/07/2018,121.52,135.66,135.1,120.09,60.04
19/07/2018,81.58,91.92,94.34,85.83,53.24
19/07/2018,86.28,95.52,94.86,86.7,53.2
19/07/2018,80.92,88.56,91.33,84.17,55.48
19/07/2018,75.71,82.81,89,81.52,58.69
19/07/2018,73.84,83.74,92.49,95.27,53.36
20/07/2018,76.77,85.13,91.74,92.9,57.59
20/07/2018,62.11,69.13,74.51,74.52,54.22
20/07/2018,57.98,63.6,68.22,70.47,62.73
20/07/2018,58.11,62.49,64.41,65.68,56.11
20/07/2018,51.72,55.5,55.39,55.18,50.14
20/07/2018,58.1,61.83,60.51,59.62,56.04
20/07/2018,52.51,55.45,52.78,49.91,49.6
20/07/2018,59.16,62.59,59.85,57.58,56.2
20/07/2018,51.73,54,51.64,50.45,48.3
20/07/2018,49.44,52.47,49.79,47.31,46.71
20/07/2018,56.22,58.57,57.08,54.1,53.98
20/07/2018,52.68,53.18,53.49,49.53,51.44
20/07/2018,74.05,75.05,78.76,70.87,61.79
20/07/2018,79.95,84.15,87.6,76.2,56.1
20/07/2018,88,94.19,95.86,86.07,60.04
20/07/2018,101.51,112.65,115.47,102.65,45.88
20/07/2018,102.99,117.48,122.41,110.17,49.52
20/07/2018,78.32,91.58,115.76,114.67,28.78
20/07/2018,83.1,99.45,118.14,115.52,13.86
20/07/2018,65.6,76.63,99.59,103.56,34.03
20/07/2018,66.34,75.39,87.61,91.81,62.3
20/07/2018,64.75,72.64,81.29,84.29,58.74
20/07/2018,56.28,61.43,68.01,69.07,55.97
20/07/2018,54.73,59.56,69.81,73.12,56.09
20/07/2018,53,57.48,65.69,66.62,56.05
20/07/2018,60.2,63.61,74.94,72.66,57.41
20/07/2018,55.3,59.44,83.39,79.64,56.1
20/07/2018,58.97,62.84,79.33,77.75,56.09
20/07/2018,60.71,61.78,71.46,69.16,56.08
20/07/2018,61.07,60.89,68.75,62.61,56.07
20/07/2018,58.38,59.23,67.46,60.9,56.08
20/07/2018,59.78,61.77,83.7,77.03,56.08
20/07/2018,58.68,62.35,118.7,114.16,57.42
20/07/2018,72.68,80.82,103.47,103.69,56.12
20/07/2018,68.56,78.58,88.98,91.66,61.28
20/07/2018,85.96,99.63,108.15,111.27,58.34
20/07/2018,86.33,98.45,106.81,115.39,33.24
20/07/2018,82.5,92.98,99.23,108.37,28.76
20/07/2018,80.59,90.28,95.93,106.47,28.76
20/07/2018,86.06,98.27,104.74,117.54,28.79
20/07/2018,85.96,99.24,107.48,119.55,28.79
20/07/2018,77.8,93.32,108.81,119.97,28.79
20/07/2018,62,72.77,118.04,126,28.78
20/07/2018,58.45,67.48,106.66,114.94,28.65
20/07/2018,78.27,90.65,102.59,113.49,28.69
20/07/2018,76.97,90.35,106.26,115.38,28.61
20/07/2018,78.35,92.63,111.15,116.81,28.64
20/07/2018,63.4,77.48,113.56,119.25,28.72
21/07/2018,66.93,77.08,101.17,111.83,28.75
21/07/2018,51.46,59.39,117.28,131.11,28.75
21/07/2018,52.9,60.46,99.93,111.16,28.75
21/07/2018,52.77,60.06,99.26,111.72,28.75
21/07/2018,56.5,64.01,80.48,91.1,28.75
21/07/2018,55.76,62.75,68.14,77.57,28.75
21/07/2018,55.36,62.59,67.12,75.63,28.75
21/07/2018,55.51,62.16,66.03,73.46,28.75
21/07/2018,51.05,57.02,60.19,66,39.47
21/07/2018,51.54,57.02,60.54,66.88,38.69
21/07/2018,54.81,60.17,66.67,73.99,50.8
21/07/2018,52.36,56.87,62.07,68.81,50.67
21/07/2018,58.57,63.68,70.32,77.27,50.02
21/07/2018,62.28,68.77,101.44,108.91,35.28
21/07/2018,75.83,84.73,93,94.64,50.6
21/07/2018,73.82,83.04,91.15,92.29,55.42
21/07/2018,69.45,79.83,102.51,120.2,56.82
21/07/2018,82.53,100.8,113.49,115,60.64
21/07/2018,71.29,111.52,121.75,114.88,58.17
21/07/2018,51.54,98.24,107.95,109.31,47.73
21/07/2018,52.7,80.23,103.52,115,38.27
21/07/2018,36.23,73.2,89.79,101.21,51.46
21/07/2018,26.76,58.61,81.87,92.61,44.85
21/07/2018,21.28,54.36,82.55,107.04,41.49
21/07/2018,31.32,56.46,66.35,75.94,30.53
21/07/2018,44.94,53.98,59.8,60.34,25.14
21/07/2018,45.32,54.07,60.51,60.28,35.88
21/07/2018,30.47,51.83,58.07,58.34,29.71
21/07/2018,39.31,53.45,70.4,70.91,35.88
21/07/2018,48.72,59.09,68.79,68.58,14.09
21/07/2018,53.74,63.96,73.57,73.45,37.21
21/07/2018,65.31,75.46,84.61,84.19,31.32
21/07/2018,74.12,87.19,96.47,148.06,-0.67
21/07/2018,80.94,95.5,99.99,86.8,11.86
21/07/2018,87.18,105.82,106.86,93.96,-0.66
21/07/2018,129.57,160.94,155.13,150.82,-0.64
21/07/2018,99.73,118.1,115.21,114.84,38.25
21/07/2018,93.36,109.93,107.22,105.18,38.25
21/07/2018,84.26,96.12,92.73,88.63,38.25
21/07/2018,89.08,102.14,97.34,92.34,38.24
21/07/2018,97.56,111.66,105.79,93.87,38.25
21/07/2018,100.29,113.63,105.03,86.55,31.76
21/07/2018,94.03,106.9,101.95,85,25.27
21/07/2018,89.7,103.04,100.74,84.87,25.27
21/07/2018,89.57,101.65,98.61,83.43,31.74
21/07/2018,79.54,89.73,89.82,79.73,-0.68
21/07/2018,76.11,88.18,91.51,80.45,16.82
21/07/2018,73.98,86.76,90.11,90.88,32.74
22/07/2018,63.25,70.66,72.31,70.21,38.22
22/07/2018,54.12,60.25,60.08,56.74,38.22
22/07/2018,55.22,61.82,61.26,71.02,38.22
22/07/2018,51.58,57.93,56.02,63.95,38.22
22/07/2018,46.44,52.92,46.36,49.88,38.22
22/07/2018,51.68,59.18,34.15,56.24,37.12
22/07/2018,50.21,57.74,22.69,54.31,32.25
22/07/2018,50.56,57.98,52.15,59.35,49.39
22/07/2018,46.62,53.36,49.45,50.24,46.84
22/07/2018,48.43,55.1,51.07,53.25,48.41
22/07/2018,49.28,54.94,50.91,51.83,48.55
22/07/2018,47.45,51.94,47.35,49.17,44.72
22/07/2018,55.33,60.19,56.72,56.03,52.42
22/07/2018,55.86,61.72,59.37,64.08,42.03
22/07/2018,58.95,64.25,62.46,70.7,24.13
22/07/2018,69.75,79.32,77.99,88.73,36.99
22/07/2018,80.95,93.17,91.35,99.1,49.34
22/07/2018,82.99,98.11,96.29,99.61,32.23
22/07/2018,73.99,100.06,99.54,97.78,10.11
22/07/2018,62.63,84.24,85.76,82.14,13.09
22/07/2018,56.2,80.51,82.02,78.88,10.11
22/07/2018,32.29,52.39,51.84,49.43,32.89
22/07/2018,44.05,53.09,51.41,-296.39,23.34
22/07/2018,43.38,52.33,50.12,-184.29,21.23
22/07/2018,40.79,49.49,35.37,-184.03,24.6
22/07/2018,42.14,51.02,10.5,-100.59,12.38
22/07/2018,44.94,54.02,10.5,-131.83,13.45
22/07/2018,45.16,53.92,10.5,-96.35,12.87
22/07/2018,44.05,53.11,13.56,-67.02,14.39
22/07/2018,47.38,56.03,10.5,4.42,20.44
22/07/2018,52.55,60.75,19.73,-139.78,26.47
22/07/2018,54.21,60.97,55.3,52.82,49.33
